


Fecha Local,Fecha UTC,Direcci�n del Viento (grados),Direcci�n de r�faga (grados),Rapidez de viento (km/h),Rapidez de r�faga (km/h),Temperatura del Aire (�C),Humedad relativa (%),Presi�n Atmosf�rica (hpa),Precipitaci�n (mm),Radiaci�n Solar (W/m�),
2022-07-27 20:20:00,2022-07-28 01:20:00,249.0,249.0,8.8,10.8,14.3,97,780.9,0,1,
2022-07-27 20:10:00,2022-07-28 01:10:00,250.0,259.0,7.2,9.1,14.1,97,780.9,0,5,
2022-07-27 20:00:00,2022-07-28 01:00:00,242.0,241.0,6.7,9.7,14,96,780.7,0,13,
2022-07-27 19:50:00,2022-07-28 00:50:00,236.0,233.0,7,9.7,13.9,90,780.7,0,22,
2022-07-27 19:40:00,2022-07-28 00:40:00,246.0,255.0,4.9,8.5,13.7,88,780.7,0,33,
2022-07-27 19:30:00,2022-07-28 00:30:00,244.0,252.0,8.4,12,13.5,84,780.7,0,43,
2022-07-27 19:20:00,2022-07-28 00:20:00,244.0,245.0,7.5,10.2,13.5,77,780.7,0,45,
2022-07-27 19:10:00,2022-07-28 00:10:00,251.0,252.0,10.1,14.9,13.5,73,780.6,0,46,
2022-07-27 19:00:00,2022-07-28 00:00:00,251.0,252.0,9.8,14.3,13.3,72,780.7,0,48,
2022-07-27 18:50:00,2022-07-27 23:50:00,256.0,252.0,8.4,13.1,13.4,71,780.7,0.25,44,
2022-07-27 18:40:00,2022-07-27 23:40:00,240.0,261.0,4.7,7.4,13.4,70,780.9,0,38,
2022-07-27 18:30:00,2022-07-27 23:30:00,173.0,182.0,4.4,7.4,13.7,68,780.9,0.25,28,
2022-07-27 18:20:00,2022-07-27 23:20:00,74.0,34.0,2.6,4.5,13.7,70,780.9,0.76,29,
2022-07-27 18:10:00,2022-07-27 23:10:00,181.0,217.0,4.6,6.8,13.5,74,780.8,0.51,24,
2022-07-27 18:00:00,2022-07-27 23:00:00,250.0,244.0,4.2,9.7,13.5,77,780.8,0.76,20,
2022-07-27 17:50:00,2022-07-27 22:50:00,275.0,274.0,6.6,13.1,13.6,78,780.7,0.76,19,
2022-07-27 17:40:00,2022-07-27 22:40:00,296.0,307.0,6.3,10.8,13.6,81,780.8,0.25,19,
2022-07-27 17:30:00,2022-07-27 22:30:00,23.0,74.0,6.6,9.7,13.7,83,780.8,0.76,19,
2022-07-27 17:20:00,2022-07-27 22:20:00,14.0,331.0,3.3,10.8,13.9,86,780.8,1.02,17,
2022-07-27 17:10:00,2022-07-27 22:10:00,256.0,261.0,4.6,9.1,13.9,90,780.7,0.25,16,
2022-07-27 17:00:00,2022-07-27 22:00:00,307.0,291.0,6.3,11.4,14,92,780.5,0.25,18,
2022-07-27 16:50:00,2022-07-27 21:50:00,311.0,351.0,7.5,18.9,14.1,96,780.2,0,18,
2022-07-27 16:40:00,2022-07-27 21:40:00,344.0,3.0,12.5,28.7,14.5,98,780.2,0,18,
2022-07-27 16:30:00,2022-07-27 21:30:00,16.0,30.0,18,32.7,16,100,780.3,0.25,9,
2022-07-27 16:20:00,2022-07-27 21:20:00,326.0,89.0,11.1,20,17.2,91,780.1,0,7,
2022-07-27 16:10:00,2022-07-27 21:10:00,299.0,308.0,11.3,22.9,17.6,82,779.8,0,18,
2022-07-27 16:00:00,2022-07-27 21:00:00,305.0,321.0,8.5,18.3,17.6,75,779.8,0,22,
2022-07-27 15:50:00,2022-07-27 20:50:00,310.0,311.0,7.4,11.4,17.6,76,779.8,0,39,
2022-07-27 15:40:00,2022-07-27 20:40:00,326.0,13.0,7.3,12.5,17.6,76,779.6,0,64,
2022-07-27 15:30:00,2022-07-27 20:30:00,245.0,203.0,7.7,14.9,17.6,75,779.4,0,88,
2022-07-27 15:20:00,2022-07-27 20:20:00,207.0,198.0,11.2,17.7,17.8,75,779.3,0,120,
2022-07-27 15:10:00,2022-07-27 20:10:00,182.0,153.0,8.1,13.7,17.5,76,779.4,0,132,
2022-07-27 15:00:00,2022-07-27 20:00:00,138.0,135.0,15.3,26.9,17.1,76,779.5,0,150,
2022-07-27 14:50:00,2022-07-27 19:50:00,128.0,129.0,25.1,39,18.5,75,779.6,0,142,
2022-07-27 10:40:00,2022-07-27 15:40:00,346.0,309.0,6.6,13.1,20.1,75,781.6,0,663,
2022-07-27 10:30:00,2022-07-27 15:30:00,353.0,0.0,7,10.2,20.3,76,781.6,0,707,
2022-07-27 10:20:00,2022-07-27 15:20:00,334.0,21.0,5.3,10.8,20.3,77,781.6,0,672,
2022-07-27 10:10:00,2022-07-27 15:10:00,307.0,289.0,3.1,6.2,19.6,81,781.6,0,652,
2022-07-27 10:00:00,2022-07-27 15:00:00,267.0,205.0,2.3,4.5,18.2,90,781.6,0,569,
2022-07-27 09:50:00,2022-07-27 14:50:00,272.0,253.0,4.9,7.4,18.2,94,781.6,0,163,
2022-07-27 09:40:00,2022-07-27 14:40:00,275.0,235.0,5.4,10.2,18.5,96,781.6,0,222,
2022-07-27 09:30:00,2022-07-27 14:30:00,234.0,246.0,7,11.4,18.8,96,781.6,0,452,
2022-07-27 09:20:00,2022-07-27 14:20:00,340.0,301.0,4.7,7.4,18.7,99,781.6,0,499,
2022-07-27 09:10:00,2022-07-27 14:10:00,304.0,334.0,4,6.2,18.7,99,781.5,0,380,
2022-07-27 09:00:00,2022-07-27 14:00:00,324.0,239.0,3,6.2,18.4,100,781.4,0,337,
2022-07-27 08:50:00,2022-07-27 13:50:00,317.0,285.0,3.1,6.8,18.1,100,781.3,0,297,
2022-07-27 08:40:00,2022-07-27 13:40:00,293.0,270.0,3,7.4,17.5,100,781.3,0,260,
2022-07-27 08:30:00,2022-07-27 13:30:00,192.0,319.0,2.2,4.5,16.8,100,781.4,0,211,
2022-07-27 08:20:00,2022-07-27 13:20:00,0.0,25.0,4.8,7.9,16.3,100,781.5,0,179,
2022-07-27 08:10:00,2022-07-27 13:10:00,320.0,355.0,3.2,6.8,15.9,100,781.5,0,160,
2022-07-27 08:00:00,2022-07-27 13:00:00,308.0,332.0,1.9,3.9,15.4,100,781.4,0,114,
2022-07-27 07:50:00,2022-07-27 12:50:00,296.0,295.0,2.6,5.1,14.9,100,781.2,0,73,
2022-07-27 07:40:00,2022-07-27 12:40:00,296.0,264.0,0,0,14.6,100,781,0,45,
2022-07-27 07:30:00,2022-07-27 12:30:00,302.0,264.0,0,0,14.5,100,780.9,0,21,
2022-07-27 07:20:00,2022-07-27 12:20:00,299.0,264.0,1.6,2.8,14.5,100,780.8,0,5,
2022-07-27 07:10:00,2022-07-27 12:10:00,281.0,304.0,1.8,3.9,14.5,100,780.7,0,0,
2022-07-27 07:00:00,2022-07-27 12:00:00,299.0,308.0,5,9.7,14.6,100,780.7,0,0,
2022-07-27 06:50:00,2022-07-27 11:50:00,304.0,295.0,4.2,9.1,14.6,100,780.7,0,0,
2022-07-27 06:40:00,2022-07-27 11:40:00,282.0,278.0,5.5,10.2,14.6,100,780.7,0,0,
2022-07-27 06:30:00,2022-07-27 11:30:00,264.0,258.0,5,10.2,14.7,100,780.6,0,0,
2022-07-27 06:20:00,2022-07-27 11:20:00,283.0,282.0,6.4,10.8,14.8,100,780.6,0,0,
2022-07-27 06:10:00,2022-07-27 11:10:00,270.0,278.0,6.6,12.5,14.8,100,780.5,0,0,
2022-07-27 06:00:00,2022-07-27 11:00:00,265.0,272.0,6.5,12.5,14.9,100,780.6,0,0,
2022-07-27 05:50:00,2022-07-27 10:50:00,273.0,266.0,7,12,15,100,780.6,0,0,
2022-07-27 04:40:00,2022-07-27 09:40:00,294.0,299.0,8.9,16.6,15.6,100,780.6,0,0,
2022-07-27 04:30:00,2022-07-27 09:30:00,289.0,294.0,7.4,13.7,15.8,100,780.7,0,0,
2022-07-27 04:20:00,2022-07-27 09:20:00,303.0,307.0,10,18.9,15.9,100,780.8,0,0,
2022-07-27 04:10:00,2022-07-27 09:10:00,302.0,297.0,9.5,16.6,16,100,781,0,0,
2022-07-27 04:00:00,2022-07-27 09:00:00,291.0,292.0,10.3,15.4,16.1,100,781,0,0,
2022-07-27 03:50:00,2022-07-27 08:50:00,296.0,295.0,6.4,12.5,16.2,100,781.1,0,0,
2022-07-27 03:40:00,2022-07-27 08:40:00,289.0,273.0,8.6,16,16.3,100,781.1,0,0,
2022-07-27 03:30:00,2022-07-27 08:30:00,290.0,304.0,11,19.5,16.3,100,781.2,0,0,
2022-07-27 03:20:00,2022-07-27 08:20:00,289.0,295.0,10.6,18.9,16.4,99,781.3,0,0,
2022-07-27 03:10:00,2022-07-27 08:10:00,304.0,306.0,10.7,19.5,16.5,97,781.2,0,0,
2022-07-27 03:00:00,2022-07-27 08:00:00,312.0,333.0,10.8,20.6,16.5,95,781.3,0,0,
2022-07-27 02:50:00,2022-07-27 07:50:00,329.0,318.0,10.9,16.6,16.5,94,781.3,0,0,
2022-07-27 02:40:00,2022-07-27 07:40:00,302.0,306.0,10,18.3,16.5,94,781.3,0,0,
2022-07-27 02:30:00,2022-07-27 07:30:00,291.0,306.0,9.6,17.7,16.5,93,781.3,0,0,
2022-07-27 02:20:00,2022-07-27 07:20:00,290.0,319.0,11.5,21.2,16.6,92,781.3,0,0,
2022-07-27 02:10:00,2022-07-27 07:10:00,289.0,295.0,12.4,23.5,16.7,92,781.3,0,0,
2022-07-27 02:00:00,2022-07-27 07:00:00,304.0,297.0,11.6,24.6,16.7,91,781.2,0,0,
2022-07-27 01:50:00,2022-07-27 06:50:00,303.0,309.0,13,24.1,16.9,91,781.3,0,0,
2022-07-27 01:40:00,2022-07-27 06:40:00,295.0,289.0,9.9,18.3,16.9,90,781.4,0,0,
2022-07-27 01:30:00,2022-07-27 06:30:00,291.0,291.0,11.8,18.3,17,90,781.6,0,0,
2022-07-27 01:20:00,2022-07-27 06:20:00,292.0,289.0,11,18.3,17.1,91,781.6,0,0,
2022-07-27 01:10:00,2022-07-27 06:10:00,296.0,302.0,10.9,18.9,17.2,90,781.6,0,0,
2022-07-27 01:00:00,2022-07-27 06:00:00,300.0,318.0,9,14.3,17.2,90,781.7,0,0,
2022-07-27 00:50:00,2022-07-27 05:50:00,295.0,302.0,10.1,19.5,17.2,90,781.7,0,0,
2022-07-27 00:40:00,2022-07-27 05:40:00,291.0,307.0,11.3,18.3,17.2,90,781.7,0,0,
2022-07-27 00:30:00,2022-07-27 05:30:00,292.0,300.0,12,22.9,17.3,90,781.5,0,0,
2022-07-27 00:20:00,2022-07-27 05:20:00,283.0,272.0,11.3,21.8,17.4,89,781.5,0,0,
2022-07-27 00:10:00,2022-07-27 05:10:00,279.0,271.0,10.9,20.6,17.5,88,781.5,0,0,
2022-07-27 00:00:00,2022-07-27 05:00:00,280.0,300.0,9.3,17.7,17.7,87,781.6,0,0,
2022-07-26 23:50:00,2022-07-27 04:50:00,290.0,310.0,9.1,15.4,17.8,86,781.7,0,0,
2022-07-26 22:40:00,2022-07-27 03:40:00,319.0,317.0,9.5,18.3,18.9,73,780.9,0,0,
2022-07-26 22:30:00,2022-07-27 03:30:00,333.0,315.0,8.4,16,19,72,780.8,0,0,
2022-07-26 22:20:00,2022-07-27 03:20:00,346.0,345.0,12,21.8,19.1,71,780.8,0,0,
2022-07-26 22:10:00,2022-07-27 03:10:00,359.0,348.0,13.4,20.6,19.2,71,780.8,0,0,
2022-07-26 22:00:00,2022-07-27 03:00:00,355.0,344.0,13.5,20,19.3,72,780.6,0,0,
2022-07-26 21:50:00,2022-07-27 02:50:00,2.0,338.0,13.3,23.5,19.3,71,780.3,0,0,
2022-07-26 21:40:00,2022-07-27 02:40:00,356.0,8.0,11.5,20.6,19.5,71,780.2,0,0,
2022-07-26 21:30:00,2022-07-27 02:30:00,348.0,7.0,10.4,21.8,19.6,71,780.1,0,0,
2022-07-26 21:20:00,2022-07-27 02:20:00,359.0,16.0,12.9,19.5,19.6,70,780,0,0,
2022-07-26 21:10:00,2022-07-27 02:10:00,12.0,2.0,17.1,28.7,19.6,69,779.9,0,0,
2022-07-26 21:00:00,2022-07-27 02:00:00,8.0,25.0,13.5,24.1,19.7,70,779.7,0,0,
2022-07-26 20:50:00,2022-07-27 01:50:00,6.0,331.0,18.3,28.7,19.8,70,779.6,0,0,
2022-07-26 20:40:00,2022-07-27 01:40:00,357.0,9.0,19.2,28.7,19.9,69,779.4,0,0,
2022-07-26 20:30:00,2022-07-27 01:30:00,354.0,350.0,17.7,30.4,20,69,779.3,0,0,
2022-07-26 20:20:00,2022-07-27 01:20:00,16.0,13.0,20.7,35.6,20.3,68,779.3,0,0,
2022-07-26 20:10:00,2022-07-27 01:10:00,15.0,14.0,17.8,31,20.4,68,779.2,0,1,
2022-07-26 20:00:00,2022-07-27 01:00:00,14.0,16.0,19.1,29.2,20.5,67,779.1,0,3,
2022-07-26 19:50:00,2022-07-27 00:50:00,24.0,5.0,16,28.1,20.6,65,779,0,5,
2022-07-26 18:40:00,2022-07-26 23:40:00,17.0,39.0,13.4,35.6,24.4,44,777.7,0,94,
2022-07-26 18:30:00,2022-07-26 23:30:00,24.0,18.0,9.8,15.4,24.4,42,777.7,0,127,
2022-07-26 18:20:00,2022-07-26 23:20:00,61.0,43.0,11.6,21.8,24.7,41,777.7,0,102,
2022-07-26 18:10:00,2022-07-26 23:10:00,72.0,82.0,9.5,20.6,25.2,38,777.7,0,121,
2022-07-26 18:00:00,2022-07-26 23:00:00,175.0,159.0,8.7,13.7,25.3,36,777.7,0,440,
2022-07-26 17:50:00,2022-07-26 22:50:00,149.0,132.0,8,14.9,25.5,37,777.8,0,596,
2022-07-26 16:40:00,2022-07-26 21:40:00,58.0,56.0,11.6,19.5,25.3,38,778.7,0,727,
2022-07-26 16:30:00,2022-07-26 21:30:00,69.0,50.0,9.9,17.2,25.7,39,778.8,0,783,
2022-07-26 16:20:00,2022-07-26 21:20:00,8.0,32.0,7,12.5,25.2,40,779,0,888,
2022-07-26 16:10:00,2022-07-26 21:10:00,37.0,64.0,8.8,16.6,24.6,40,779.1,0,909,
2022-07-26 16:00:00,2022-07-26 21:00:00,47.0,47.0,6.2,11.4,24.4,41,779.2,0,304,
2022-07-26 15:50:00,2022-07-26 20:50:00,54.0,68.0,9,16,24.7,40,779.3,0,378,
2022-07-26 14:40:00,2022-07-26 19:40:00,310.0,317.0,6.7,12.5,24.3,44,780.4,0,1123,
2022-07-26 14:30:00,2022-07-26 19:30:00,35.0,84.0,6.1,10.2,23.7,45,780.5,0,1100,
2022-07-26 14:20:00,2022-07-26 19:20:00,86.0,120.0,6.1,9.7,23,47,780.6,0,851,
2022-07-26 14:10:00,2022-07-26 19:10:00,79.0,86.0,10,17.7,23.6,47,780.7,0,253,
2022-07-26 14:00:00,2022-07-26 19:00:00,16.0,29.0,7.2,14.3,24.4,46,780.8,0,684,
2022-07-26 13:50:00,2022-07-26 18:50:00,8.0,28.0,8.3,16,23.3,47,780.9,0,1146,
2022-07-26 13:40:00,2022-07-26 18:40:00,100.0,82.0,12.3,21.2,23.1,48,780.9,0,1147,
2022-07-26 13:30:00,2022-07-26 18:30:00,79.0,110.0,9.2,20,23.1,48,781,0,1159,
2022-07-26 13:20:00,2022-07-26 18:20:00,35.0,65.0,10.6,17.7,22.8,49,781.1,0,1000,
2022-07-26 13:10:00,2022-07-26 18:10:00,100.0,79.0,7.9,13.7,22.8,50,781.2,0,1102,
2022-07-26 13:00:00,2022-07-26 18:00:00,70.0,83.0,8.5,17.2,22.7,51,781.4,0,1094,
2022-07-26 12:50:00,2022-07-26 17:50:00,50.0,49.0,6.9,17.7,22.6,52,781.5,0,1075,
2022-07-26 12:40:00,2022-07-26 17:40:00,134.0,92.0,7.3,14.3,22.1,53,781.6,0,1047,
2022-07-26 12:30:00,2022-07-26 17:30:00,203.0,106.0,6.6,14.9,21.7,54,781.7,0,1028,
2022-07-26 12:20:00,2022-07-26 17:20:00,114.0,146.0,11.6,20,21.4,55,781.7,0,1024,
2022-07-26 12:10:00,2022-07-26 17:10:00,79.0,100.0,11.5,20,21.6,56,781.8,0,992,
2022-07-26 12:00:00,2022-07-26 17:00:00,112.0,90.0,7.3,18.3,21.4,57,781.8,0,971,
2022-07-26 11:50:00,2022-07-26 16:50:00,160.0,102.0,5.9,12.5,21,57,781.9,0,556,
2022-07-26 11:40:00,2022-07-26 16:40:00,120.0,141.0,10.1,16.6,20.6,60,781.9,0,900,
2022-07-26 11:30:00,2022-07-26 16:30:00,133.0,144.0,10.9,20,20.5,60,782,0,891,
2022-07-26 11:20:00,2022-07-26 16:20:00,97.0,82.0,11,18.9,20.3,61,782.1,0,873,
2022-07-26 11:10:00,2022-07-26 16:10:00,170.0,164.0,8.5,16,20.4,62,782.2,0,845,
2022-07-26 11:00:00,2022-07-26 16:00:00,57.0,44.0,7.4,12.5,20.2,66,782.3,0,794,
2022-07-26 10:50:00,2022-07-26 15:50:00,117.0,105.0,7,12.5,19.9,67,782.3,0,769,
2022-07-26 10:40:00,2022-07-26 15:40:00,40.0,56.0,7.8,13.1,19.4,70,782.3,0,747,
2022-07-26 10:30:00,2022-07-26 15:30:00,74.0,117.0,7.7,12.5,19.2,71,782.3,0,707,
2022-07-26 10:20:00,2022-07-26 15:20:00,27.0,98.0,6.7,12,19.1,74,782.3,0,668,
2022-07-26 10:10:00,2022-07-26 15:10:00,121.0,106.0,5.4,13.1,19.3,73,782.4,0,628,
2022-07-26 10:00:00,2022-07-26 15:00:00,244.0,277.0,4.4,7.4,18.8,75,782.3,0,596,
2022-07-26 09:50:00,2022-07-26 14:50:00,359.0,10.0,6,9.1,18.5,79,782.4,0,556,
2022-07-26 09:40:00,2022-07-26 14:40:00,31.0,147.0,2.4,6.8,18.3,82,782.3,0,519,
2022-07-26 09:30:00,2022-07-26 14:30:00,223.0,192.0,4.3,7.4,18.1,85,782.3,0,483,
2022-07-26 09:20:00,2022-07-26 14:20:00,263.0,236.0,3.2,5.1,17.3,98,782.3,0,430,
2022-07-26 09:10:00,2022-07-26 14:10:00,354.0,346.0,4.9,10.2,17,100,782.2,0,352,
2022-07-26 09:00:00,2022-07-26 14:00:00,326.0,1.0,3.9,7.9,16.5,100,782.1,0,318,
2022-07-26 08:50:00,2022-07-26 13:50:00,312.0,303.0,5.2,9.7,16.5,100,782,0,201,
2022-07-26 08:40:00,2022-07-26 13:40:00,278.0,269.0,5.9,9.1,16.5,100,781.9,0,264,
2022-07-26 08:30:00,2022-07-26 13:30:00,259.0,253.0,6.1,8.5,16.2,100,781.8,0,246,
2022-07-26 08:20:00,2022-07-26 13:20:00,278.0,249.0,4.2,9.1,15.9,100,781.7,0,206,
2022-07-26 08:10:00,2022-07-26 13:10:00,274.0,255.0,3.3,6.8,14.9,100,781.6,0,167,
2022-07-26 08:00:00,2022-07-26 13:00:00,266.0,255.0,4.2,6.2,14.2,100,781.5,0,124,
2022-07-26 07:50:00,2022-07-26 12:50:00,251.0,253.0,6.4,9.1,13.6,100,781.5,0,84,
2022-07-26 07:40:00,2022-07-26 12:40:00,250.0,252.0,7.4,11.4,13.2,99,781.3,0,58,
2022-07-26 07:30:00,2022-07-26 12:30:00,263.0,244.0,6.3,9.1,12.9,100,781.2,0,26,
2022-07-26 07:20:00,2022-07-26 12:20:00,268.0,261.0,5.2,8.5,13,99,781.1,0,7,
2022-07-26 07:10:00,2022-07-26 12:10:00,285.0,296.0,5,7.4,13.1,99,781.1,0,1,
2022-07-26 07:00:00,2022-07-26 12:00:00,239.0,239.0,4,5.6,13.2,100,781,0,0,
2022-07-26 06:50:00,2022-07-26 11:50:00,252.0,260.0,4.8,7.9,13.3,99,780.9,0,0,
2022-07-26 06:40:00,2022-07-26 11:40:00,249.0,244.0,6.1,9.7,13.4,99,780.8,0,0,
2022-07-26 06:30:00,2022-07-26 11:30:00,243.0,244.0,7.5,10.8,13.4,100,780.7,0,0,
2022-07-26 06:20:00,2022-07-26 11:20:00,249.0,236.0,7.8,10.8,13.4,100,780.7,0,0,
2022-07-26 06:10:00,2022-07-26 11:10:00,250.0,250.0,6.6,10.8,13.5,100,780.8,0,0,
2022-07-26 06:00:00,2022-07-26 11:00:00,251.0,256.0,7.4,11.4,13.6,100,780.9,0,0,
2022-07-26 05:50:00,2022-07-26 10:50:00,244.0,231.0,8.2,10.2,13.7,100,780.8,0,0,
2022-07-26 05:40:00,2022-07-26 10:40:00,236.0,235.0,7.7,9.7,13.7,100,780.8,0,0,
2022-07-26 05:30:00,2022-07-26 10:30:00,246.0,246.0,7.4,9.7,13.7,100,780.9,0,0,
2022-07-26 05:20:00,2022-07-26 10:20:00,249.0,241.0,5.4,9.7,13.8,100,780.9,0,0,
2022-07-26 05:10:00,2022-07-26 10:10:00,247.0,243.0,6.6,10.2,14.1,100,780.9,0,0,
2022-07-26 05:00:00,2022-07-26 10:00:00,248.0,260.0,4.2,7.4,14.2,98,780.8,0,0,
2022-07-26 04:50:00,2022-07-26 09:50:00,254.0,245.0,3.7,5.6,14.3,97,780.8,0,0,
2022-07-26 04:40:00,2022-07-26 09:40:00,281.0,304.0,5.9,9.7,14.5,95,780.9,0,0,
2022-07-26 04:30:00,2022-07-26 09:30:00,284.0,291.0,6.8,11.4,14.6,95,780.9,0,0,
2022-07-26 04:20:00,2022-07-26 09:20:00,269.0,275.0,6.1,9.7,14.8,96,780.9,0,0,
2022-07-26 04:10:00,2022-07-26 09:10:00,265.0,274.0,6.4,11.4,14.9,98,781,0,0,
2022-07-26 04:00:00,2022-07-26 09:00:00,289.0,308.0,5.2,8.5,15,99,780.9,0,0,
2022-07-26 03:50:00,2022-07-26 08:50:00,298.0,320.0,7.6,13.7,15.2,100,780.9,0,0,
2022-07-26 03:40:00,2022-07-26 08:40:00,302.0,310.0,8.8,13.1,15.3,100,780.8,0,0,
2022-07-26 03:30:00,2022-07-26 08:30:00,314.0,305.0,8.2,14.3,15.3,100,780.9,0,0,
2022-07-26 03:20:00,2022-07-26 08:20:00,289.0,276.0,5.7,8.5,15.4,100,780.8,0,0,
2022-07-26 03:10:00,2022-07-26 08:10:00,294.0,316.0,6.6,13.7,15.5,100,780.8,0,0,
2022-07-26 03:00:00,2022-07-26 08:00:00,311.0,300.0,9.2,16,15.5,100,780.9,0,0,
2022-07-26 02:50:00,2022-07-26 07:50:00,299.0,291.0,4.3,10.2,15.5,100,781,0,0,
2022-07-26 02:40:00,2022-07-26 07:40:00,320.0,303.0,6.3,10.8,15.7,100,781,0,0,
2022-07-26 02:30:00,2022-07-26 07:30:00,297.0,307.0,7.5,12.5,15.8,100,781,0,0,
2022-07-26 02:20:00,2022-07-26 07:20:00,301.0,283.0,7.3,14.3,15.9,100,781,0,0,
2022-07-26 02:10:00,2022-07-26 07:10:00,302.0,305.0,11.2,20,15.9,100,781.1,0,0,
2022-07-26 02:00:00,2022-07-26 07:00:00,295.0,311.0,9.3,15.4,15.9,100,781.1,0,0,
2022-07-26 01:50:00,2022-07-26 06:50:00,303.0,317.0,9.2,14.3,15.9,100,781.2,0,0,
2022-07-26 01:40:00,2022-07-26 06:40:00,306.0,312.0,9,17.2,16,100,781.1,0,0,
2022-07-26 01:30:00,2022-07-26 06:30:00,303.0,308.0,11.7,21.2,16.1,100,781.1,0,0,
2022-07-26 01:20:00,2022-07-26 06:20:00,303.0,317.0,12,17.7,16.2,99,781.1,0,0,
2022-07-26 01:10:00,2022-07-26 06:10:00,296.0,306.0,11.3,19.5,16.3,98,781.2,0,0,
2022-07-26 01:00:00,2022-07-26 06:00:00,293.0,298.0,11,19.5,16.4,99,781.3,0,0,
2022-07-26 00:50:00,2022-07-26 05:50:00,294.0,284.0,11.4,18.3,16.5,100,781.4,0,0,
2022-07-26 00:40:00,2022-07-26 05:40:00,299.0,300.0,9.3,17.7,16.6,100,781.5,0,0,
2022-07-26 00:30:00,2022-07-26 05:30:00,293.0,309.0,11.5,19.5,16.6,100,781.5,0,0,
2022-07-26 00:20:00,2022-07-26 05:20:00,302.0,289.0,11.7,17.2,16.6,100,781.5,0,0,
2022-07-26 00:10:00,2022-07-26 05:10:00,306.0,310.0,11,18.3,16.6,100,781.7,0,0,
2022-07-26 00:00:00,2022-07-26 05:00:00,285.0,247.0,7.5,11.4,16.6,100,781.6,0,0,
2022-07-25 23:50:00,2022-07-26 04:50:00,272.0,262.0,7,13.1,16.7,100,781.5,0,0,
2022-07-25 23:40:00,2022-07-26 04:40:00,277.0,295.0,8.6,15.4,16.8,100,781.4,0,0,
2022-07-25 23:30:00,2022-07-26 04:30:00,278.0,263.0,9.6,15.4,16.8,100,781.4,0,0,
2022-07-25 23:20:00,2022-07-26 04:20:00,276.0,282.0,8.4,15.4,16.9,98,781.4,0,0,
2022-07-25 23:10:00,2022-07-26 04:10:00,287.0,288.0,11.5,18.9,17.1,93,781.3,0,0,
2022-07-25 23:00:00,2022-07-26 04:00:00,278.0,251.0,8.5,16.6,17.2,90,781.2,0,0,
2022-07-25 22:50:00,2022-07-26 03:50:00,278.0,275.0,7.8,17.2,17.2,89,781,0,0,
2022-07-25 22:40:00,2022-07-26 03:40:00,259.0,243.0,11.8,17.2,17.3,88,780.9,0,0,
2022-07-25 22:30:00,2022-07-26 03:30:00,252.0,259.0,11.3,16.6,17.3,88,780.9,0,0,
2022-07-25 22:20:00,2022-07-26 03:20:00,245.0,245.0,12.4,17.7,17.3,88,780.8,0,0,
2022-07-25 22:10:00,2022-07-26 03:10:00,251.0,259.0,10.9,16.6,17.3,89,780.8,0,0,
2022-07-25 22:00:00,2022-07-26 03:00:00,252.0,263.0,9.2,14.9,17.2,91,780.6,0,0,
2022-07-25 21:50:00,2022-07-26 02:50:00,285.0,289.0,8.1,17.2,17.2,92,780.4,0,0,
2022-07-25 21:40:00,2022-07-26 02:40:00,271.0,278.0,6.5,10.8,17,95,780.3,0,0,
2022-07-25 21:30:00,2022-07-26 02:30:00,276.0,282.0,5.7,9.1,16.8,99,780.3,0,0,
2022-07-25 21:20:00,2022-07-26 02:20:00,290.0,290.0,6.8,9.7,16.7,100,780.2,0,0,
2022-07-25 21:10:00,2022-07-26 02:10:00,302.0,297.0,4.7,9.1,16.6,100,780.1,0,0,
2022-07-25 21:00:00,2022-07-26 02:00:00,312.0,324.0,6.1,9.7,16.6,100,780,0,0,
2022-07-25 20:50:00,2022-07-26 01:50:00,8.0,44.0,8.1,16,16.6,100,779.9,0,0,
2022-07-25 20:40:00,2022-07-26 01:40:00,10.0,13.0,15,22.9,17,99,779.8,0,0,
2022-07-25 20:30:00,2022-07-26 01:30:00,23.0,41.0,13.5,21.2,17.6,91,779.7,0,0,
2022-07-25 20:20:00,2022-07-26 01:20:00,11.0,17.0,14.8,25.8,18,84,779.5,0,0,
2022-07-25 20:10:00,2022-07-26 01:10:00,6.0,14.0,17.7,26.4,18.1,82,779.5,0,0,
2022-07-25 20:00:00,2022-07-26 01:00:00,2.0,18.0,16.6,28.7,18.4,81,779.4,0,0,
2022-07-25 19:50:00,2022-07-26 00:50:00,12.0,358.0,17.5,29.8,18.5,80,779.3,0,4,
2022-07-25 19:40:00,2022-07-26 00:40:00,11.0,31.0,18.8,28.7,18.7,79,779.2,0,14,
2022-07-25 19:30:00,2022-07-26 00:30:00,18.0,8.0,20,32.7,19.3,76,779,0,35,
2022-07-25 19:20:00,2022-07-26 00:20:00,27.0,17.0,16.3,30.4,19.5,72,778.9,0,106,
2022-07-25 19:10:00,2022-07-26 00:10:00,13.0,19.0,21.8,35.6,19.7,69,778.8,0,76,
2022-07-25 19:00:00,2022-07-26 00:00:00,17.0,24.0,19.8,32.1,20,69,778.7,0,54,
2022-07-25 18:50:00,2022-07-25 23:50:00,20.0,13.0,19.2,32.7,20.3,67,778.6,0,61,
2022-07-25 18:40:00,2022-07-25 23:40:00,16.0,24.0,20.7,31.6,20.7,66,778.4,0,67,
